cf01_seed_id,canonical_search_key,input_doi,input_citation,resolution_status,resolution_method,openalex_id,resolved_doi,resolved_title,resolved_year,match_score,match_margin,match_details_json,cited_by_count_metadata,referenced_work_count_metadata,resolution_error,citation_expansion_cutoff,outcome_opened
CF01S0328,SF06:SF06P226,,Vivarelli et al. (2011) Botanical Journal of the Linnean Society 165:267- 277,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2160202255,10.1111/j.1095-8339.2010.01105.x,"Small-size bees reduce male fitness of the flowers of Ononis masquillierii (Fabaceae), a rare endemic plant in the northern Apennines",2011,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1095-8339.2010.01105.x"", ""crossref_title"": ""Small-size bees reduce male fitness of the flowers of Ononis masquillierii (Fabaceae), a rare endemic plant in the northern Apennines"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",28,54,,2026-09-18,no
CF01S0329,SF06:SF06P227,,Vranckx et al. (2014) Forest Ecology and Management 312:19- 27,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2058955642,10.1016/j.foreco.2013.10.027,Transmission of genetic variation from the adult generation to naturally established seedling cohorts in small forest stands of pedunculate oak (Quercus robur L.),2013,9.000000,3.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.foreco.2013.10.027"", ""crossref_title"": ""Transmission of genetic variation from the adult generation to naturally established seedling cohorts in small forest stands of pedunculate oak (Quercus robur L.)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",35,88,,2026-09-18,no
CF01S0330,SF06:SF06P228,,Vranckx et al. (2014) Forest Ecology and Management 328:254- 261,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2141175257,10.1016/j.foreco.2014.05.044,Tree density and population size affect pollen flow and mating patterns in small fragmented forest stands of pedunculate oak ( Quercus robur L.),2014,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.foreco.2014.05.044"", ""crossref_title"": ""Tree density and population size affect pollen flow and mating patterns in small fragmented forest stands of pedunculate oak ( Quercus robur L.)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",20,86,,2026-09-18,no
CF01S0331,SF06:SF06P229,,Wagenius & Lyon (2010) Ecology 91:733- 742,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2034822410,10.1890/08-1375.1,Reproduction of Echinacea angustifolia in fragmented prairie is pollen‐limited but not pollinator‐limited,2010,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1890/08-1375.1"", ""crossref_title"": ""Reproduction of Echinacea angustifolia in fragmented prairie is pollen\u2010limited but not pollinator\u2010limited"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",78,55,,2026-09-18,no
CF01S0332,SF06:SF06P230,,Wagenius (2006) Ecology 87:931- 941,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2023132481,10.1890/0012-9658(2006)87[931:sdorfi]2.0.co;2,SCALE DEPENDENCE OF REPRODUCTIVE FAILURE IN FRAGMENTED Echinacea POPULATIONS,2006,9.000000,3.000000,"{""author_match"": true, ""crossref_doi"": ""10.1890/0012-9658(2006)87[931:sdorfi]2.0.co;2"", ""crossref_title"": ""SCALE DEPENDENCE OF REPRODUCTIVE FAILURE IN FRAGMENTED Echinacea POPULATIONS"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",86,45,,2026-09-18,no
CF01S0333,SF06:SF06P231,,Waites & Agren (2004) Journal of Ecology 92:512- 526,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1986673290,10.1111/j.0022-0477.2004.00893.x,"Pollinator visitation, stigmatic pollen loads and among‐population variation in seed set in Lythrum salicaria",2004,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.0022-0477.2004.00893.x"", ""crossref_title"": ""Pollinator visitation, stigmatic pollen loads and among\u2010population variation in seed set in <i>Lythrum salicaria</i>"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",165,81,,2026-09-18,no
CF01S0334,SF06:SF06P232,,Waites & Ågren (2004) Journal of ecology 92:512- 526,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1986673290,10.1111/j.0022-0477.2004.00893.x,"Pollinator visitation, stigmatic pollen loads and among‐population variation in seed set in Lythrum salicaria",2004,9.000000,6.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.0022-0477.2004.00893.x"", ""crossref_title"": ""Pollinator visitation, stigmatic pollen loads and among\u2010population variation in seed set in <i>Lythrum salicaria</i>"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",165,81,,2026-09-18,no
CF01S0335,SF06:SF06P233,,Wang et al. (2010) Forest Ecology and Management 260:2180- 2188,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1986583025,10.1016/j.foreco.2010.09.016,Contemporary pollen flow and mating patterns of a subtropical canopy tree Eurycorymbus cavaleriei in a fragmented agricultural landscape,2010,9.000000,2.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.foreco.2010.09.016"", ""crossref_title"": ""Contemporary pollen flow and mating patterns of a subtropical canopy tree Eurycorymbus cavaleriei in a fragmented agricultural landscape"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",22,64,,2026-09-18,no
CF01S0336,SF06:SF06P234,,Wang et al. (2012) PloS One 7:e48731,unresolved,crossref_bibliographic_to_openalex_doi,,,,,6.000000,6.000000,"{""author_match"": true, ""crossref_doi"": ""10.1371/journal.pone.0048731"", ""crossref_title"": ""Effects of Population Size on Synchronous Display of Female and Male Flowers and Reproductive Output in Two Monoecious Sagittaria Species"", ""page_match"": false, ""title_similarity"": 0.0, ""volume_match"": false, ""year_match"": true}",,,crossref_ambiguous_or_low_confidence,2026-09-18,no
CF01S0337,SF06:SF06P235,,Warburton et al. (2000) Conserv Biol 96:45- 54,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2049989165,10.1016/s0006-3207(00)00049-5,Clonality and sexual reproductive failure in remnant populations of Santalum lanceolatum (Santalaceae),2000,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/s0006-3207(00)00049-5"", ""crossref_title"": ""Clonality and sexual reproductive failure in remnant populations of Santalum lanceolatum (Santalaceae)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",85,57,,2026-09-18,no
CF01S0338,SF06:SF06P236,,Ward et al. (2013) Oecologia 171:883- 891,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2082780934,10.1007/s00442-012-2463-0,When bigger is not better: intraspecific competition for pollination increases with population size in invasive milkweeds,2012,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s00442-012-2463-0"", ""crossref_title"": ""When bigger is not better: intraspecific competition for pollination increases with population size in invasive milkweeds"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",28,57,,2026-09-18,no
CF01S0339,SF06:SF06P237,,Watanabe et al. (2003) Pl Sp Biol 18:107- 121,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2135959423,10.1111/j.1442-1984.2003.00091.x,Effects of population spatial structure on the quantity and quality of seeds set by Primula sieboldii (Primulaceae),2003,9.000000,9.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1442-1984.2003.00091.x"", ""crossref_title"": ""Effects of population spatial structure on the quantity and quality of seeds set by\n                    <i>Primula sieboldii</i>\n                    (Primulaceae)"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",15,64,,2026-09-18,no
CF01S0340,SF06:SF06P238,,Weber & Kolb (2011) Evolutionary Ecology 25:417- 428,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2022435166,10.1007/s10682-010-9430-1,Evolutionary consequences of habitat fragmentation: population size and density affect selection on inflorescence size in a perennial herb,2010,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s10682-010-9430-1"", ""crossref_title"": ""Evolutionary consequences of habitat fragmentation: population size and density affect selection on inflorescence size in a perennial herb"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",20,64,,2026-09-18,no
CF01S0341,SF06:SF06P239,,Winter et al. (2008) Biological conservation 141:1095- 1104,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2159530123,10.1016/j.biocon.2008.02.002,Determinants of reproductive success: A comparative study of five endangered river corridor plants in fragmented habitats,2008,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.biocon.2008.02.002"", ""crossref_title"": ""Determinants of reproductive success: A comparative study of five endangered river corridor plants in fragmented habitats"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",37,53,,2026-09-18,no
CF01S0342,SF06:SF06P240,,Wolf et al. (2000) Conservation Biology 14:454- 463,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2022969397,10.1046/j.1523-1739.2000.98499.x,Influence of Habitat Patchiness on Genetic Diversity and Spatial Structure of a Serpentine Endemic Plant,2000,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1046/j.1523-1739.2000.98499.x"", ""crossref_title"": ""Influence of Habitat Patchiness on Genetic Diversity and Spatial Structure of a Serpentine Endemic Plant"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",48,54,,2026-09-18,no
CF01S0343,SF06:SF06P241,,Woods et al. (2022) Landscape Ecology 37:1059- 1073,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W4210372776,10.1007/s10980-022-01407-x,"Independent, but not synergistic, effects of climate and landscape structure drive pollination and subsequent reproduction in a tropical plant, Heliconia tortuosa",2022,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s10980-022-01407-x"", ""crossref_title"": ""Independent, but not synergistic, effects of climate and landscape structure drive pollination and subsequent reproduction in a tropical plant,\u00a0Heliconia tortuosa"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",0,69,,2026-09-18,no
CF01S0344,SF06:SF06P242,,Yates & Ladd (2004) Austral Ecology 29:189- 200,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W1490532291,10.1111/j.1442-9993.2004.01336.x,"Breeding system, pollination and demography in the rare granite endemic shrub Verticordia staminosa ssp. staminosa in south‐west Western Australia",2004,9.000000,3.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1442-9993.2004.01336.x"", ""crossref_title"": ""Breeding system, pollination and demography in the rare granite endemic shrub <i>Verticordia staminosa</i> ssp. <i>staminosa</i> in south\u2010west Western Australia"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",40,51,,2026-09-18,no
CF01S0345,SF06:SF06P243,,Yates & Ladd (2005) Conserv Biol 19:239- 249,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2110550564,10.1111/j.1523-1739.2005.00286.x,Relative Importance of Reproductive Biology and Establishment Ecology for Persistence of a Rare Shrub in a Fragmented Landscape,2005,9.000000,1.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1523-1739.2005.00286.x"", ""crossref_title"": ""Relative Importance of Reproductive Biology and Establishment Ecology for Persistence of a Rare Shrub in a Fragmented Landscape"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",63,48,,2026-09-18,no
CF01S0346,SF06:SF06P244,,Yates et al. (2007) Biodiversity and Conservation 16:1379- 1395,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2076235360,10.1007/s10531-006-6736-y,"Composition of the pollinator community, pollination and the mating system for a shrub in fragments of species rich kwongan in south-west Western Australia",2006,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s10531-006-6736-y"", ""crossref_title"": ""Composition of the pollinator community, pollination and the mating system for a shrub in fragments of species rich kwongan in south-west Western Australia"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",49,63,,2026-09-18,no
CF01S0347,SF06:SF06P245,,Yates et al. (2007) Biological Conservation 136:306- 314.,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2130310643,10.1016/j.biocon.2006.12.003,"Seed production, germinability and seedling growth for a bird-pollinated shrub in fragments of kwongan in south-west Australia",2007,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1016/j.biocon.2006.12.003"", ""crossref_title"": ""Seed production, germinability and seedling growth for a bird-pollinated shrub in fragments of kwongan in south-west Australia"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",54,45,,2026-09-18,no
CF01S0348,SF06:SF06P246,,Yezzi et al. (2020) Plant Ecology 221:1275- 1291,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W3088826048,10.1007/s11258-020-01081-6,Fragmentation and grassland plants: individual and transgenerational effects,2020,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s11258-020-01081-6"", ""crossref_title"": ""Fragmentation and grassland plants: individual and transgenerational effects"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",3,77,,2026-09-18,no
CF01S0349,SF06:SF06P247,,Young & Brown (1999) Genetics Research 73:111- 117,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2064911416,10.1017/s0016672398003668,Paternal bottlenecks in fragmented populations of the grassland daisy Rutidosis leptorrhynchoides,1999,9.000000,4.000000,"{""author_match"": true, ""crossref_doi"": ""10.1017/s0016672398003668"", ""crossref_title"": ""Paternal bottlenecks in fragmented populations of the \ngrassland daisy <i>Rutidosis leptorrhynchoides</i>"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",42,26,,2026-09-18,no
CF01S0350,SF06:SF06P248,,Young & Pickup (2010) Journal of Applied Ecology 47:541- 548,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W2145999351,10.1111/j.1365-2664.2010.01798.x,"Low S-allele numbers limit mate availability, reduce seed set and skew fitness in small populations of a self-incompatible plant",2010,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1111/j.1365-2664.2010.01798.x"", ""crossref_title"": ""Low S-allele numbers limit mate availability, reduce seed set and skew fitness in small populations of a self-incompatible plant"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",97,57,,2026-09-18,no
CF01S0351,SF06:SF06P249,,Yuan et al. (2021) Tropical Ecology 62:27- 33,resolved,crossref_bibliographic_to_openalex_doi,https://openalex.org/W3103941664,10.1007/s42965-020-00119-0,"Effects of habitat fragmentation on the demography of the critically endangered tree Pterospermum kingtungense (Sterculiaceae) in Yunnan, China",2020,9.000000,5.000000,"{""author_match"": true, ""crossref_doi"": ""10.1007/s42965-020-00119-0"", ""crossref_title"": ""Effects of habitat fragmentation on the demography of the critically endangered tree Pterospermum kingtungense (Sterculiaceae) in Yunnan, China"", ""page_match"": true, ""title_similarity"": 0.0, ""volume_match"": true, ""year_match"": true}",1,43,,2026-09-18,no
