candidate_openalex_id,doi,title,publication_date,publication_year,work_type,first_author,source_name,is_retracted_metadata,citation_directions,source_seed_ids,n_source_seeds,candidate_already_seed,cutoff_status,screening_status,outcome_opened
W4386468776,10.1101/2023.09.02.556048,Assessing the links between pollinators and the genetic and epigenetic features of plant species with contrasting distribution ranges,2023-09-06,2023,preprint,Javier Valverde,bioRxiv (Cold Spring Harbor Laboratory),no,forward_citation,CF01S0140;CF01S0178,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386469524,10.1002/ajb2.16240,Can heterosis and inbreeding depression explain the maintenance of outcrossing in a cleistogamous perennial?,2023-09-06,2023,article,Tatyana Y. Soto,American Journal of Botany,no,forward_citation,CF01S0147,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386479917,10.1101/2023.09.02.556052,Comparative epigenetic and genetic spatial structure in Mediterranean mountain plants: a multispecific comparison,2023-09-05,2023,preprint,Javier Valverde,bioRxiv (Cold Spring Harbor Laboratory),no,forward_citation,CF01S0050;CF01S0089;CF01S0361,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386484117,10.1016/j.plantsci.2023.111860,Using plants in forensics: State-of-the-art and prospects,2023-09-06,2023,article,Manuela Thaís dos Santos Oliveira,Plant Science,no,forward_citation,CF01S0022,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386495848,10.1111/plb.13575,Flower orientation and corolla length as reproductive barriers in the pollinator‐driven divergence of Erica shannonea and Erica ampullacea,2023-09-07,2023,article,Sam McCarren,Plant Biology,no,forward_citation,CF01S0177,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386636415,10.21203/rs.3.rs-3172659/v1,Reproductive biology of Acer caesium Wall. ex Brandis (Sapindaceae): a dioecious tree species from Northwestern Himalayas,2023-09-12,2023,preprint,Sudip Kumar Roy,Research Square,no,forward_citation,CF01S0226,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386638852,10.1007/s10980-023-01708-9,Toward conciliation in the habitat fragmentation and biodiversity debate,2023-09-12,2023,article,Jonathon J. Valente,Landscape Ecology,no,backward_reference,CF01S0010,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386640687,10.1002/ece3.10501,Field sampling of fig pollinator wasps across host species and host developmental phase: Implications for host recognition and specificity,2023-09-01,2023,article,Aafke Oldenbeuving,Ecology and Evolution,no,forward_citation,CF01S0111,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386647979,10.1016/j.foreco.2023.121405,An instructional workflow for using terrestrial laser scanning (TLS) to quantify vegetation structure for wildlife studies,2023-09-12,2023,article,Sandra H. Penman,Forest Ecology and Management,no,forward_citation,CF01S0316,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386698450,10.32920/24135144,Pollen sleuthing for terrestrial plant surveys: Locating plant populations by exploiting pollen movement,2023-09-13,2023,other,Lesley G. Campbell,,no,forward_citation,CF01S0197;CF01S0264,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386699790,10.32920/24135144.v1,Pollen sleuthing for terrestrial plant surveys: Locating plant populations by exploiting pollen movement,2023-09-13,2023,other,Lesley G. Campbell,,no,forward_citation,CF01S0197;CF01S0264,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386726956,10.1093/g3journal/jkad209,A haplotype-resolved chromosome-scale genome for Quercus rubra L. provides insights into the genetics of adaptive traits for red oak species,2023-09-14,2023,article,B. G. Kapoor,G3 Genes Genomes Genetics,no,forward_citation,CF01S0056;CF01S0270,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386811739,10.1101/2023.09.14.557809,Breeding for growth has resulted in increased tolerance to drought at the cost of genetic diversity in Scots pine,2023-09-17,2023,preprint,Francisco Gil‐Muñoz,bioRxiv (Cold Spring Harbor Laboratory),no,forward_citation,CF01S0026,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386819503,10.2139/ssrn.4575525,Different Local Adaptative Strategies to Cope with Drought Stress in Neltuma Alba are Associated with Leaf Senescence Timing,2023-01-01,2023,preprint,Diego López Lauenstein,SSRN Electronic Journal,no,forward_citation,CF01S0074,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386824185,10.1073/pnas.2306967120,Habitat fragmentation decouples fire-stimulated flowering from plant reproductive fitness,2023-09-18,2023,article,Jared J. Beck,Proceedings of the National Academy of Sciences,no,forward_citation,CF01S0196;CF01S0331;CF01S0332,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386833389,10.1038/s41598-023-41419-4,"Mate-choice for close kin is associated with improved offspring survival in Lodoicea maldivica, the largest-seeded plant in the world",2023-09-18,2023,article,Emma J. Morgan,Scientific Reports,no,forward_citation,CF01S0093;CF01S0096,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386838090,10.1007/s11104-023-06292-0,Exploring urban remnant forest soil bacterial diversity responses to woody plant leaf functional traits,2023-09-18,2023,article,Jingyi Yang,Plant and Soil,no,forward_citation,CF01S0246,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386843931,10.2139/ssrn.4576057,Fire Effects on the Reproductive Success of Two Dominant Woody Species Along Anelevation Gradient in Central Argentina,2023-01-01,2023,preprint,Ana María Cingolani,SSRN Electronic Journal,no,forward_citation,CF01S0146,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386849865,10.3390/jof9090944,"Development of Simple Sequence Repeat Markers and Genetic Diversity Evaluation of Mycocentrospora acerina in Yunnan Province, China",2023-09-19,2023,article,Huiling Wang,Journal of Fungi,no,forward_citation,CF01S0149,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386929024,10.5586/am/171842,"Microfungi in the phyllosphere of Senecio umbrosus Waldst. et Kit., a host species with a narrow ecological niche",2023-09-21,2023,article,Bożenna Czarnecka,Acta Mycologica,no,forward_citation,CF01S0149,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386935816,10.1002/ece3.10518,The genetic structuring in pollinating wasps of Ficus hispida in continental Asia,2023-09-01,2023,article,Xiaoxia Deng,Ecology and Evolution,no,forward_citation,CF01S0111,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386951861,10.1007/s00606-023-01877-9,"Cytogeography of Gagea bohemica (Liliaceae) outside the Mediterranean: two ploidy levels, spatial differentiation of cytotypes, and occurrence of mixed-ploidy populations",2023-09-22,2023,article,David Horák,Plant Systematics and Evolution,no,forward_citation,CF01S0274,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386965985,10.1007/s11258-023-01352-y,"Edge effects of a linear disturbance on the abundance and reproduction of an annual, Melampyrum lineare, in the boreal forest",2023-09-22,2023,article,Laureen F. I. Echiverri,Plant Ecology,no,forward_citation,CF01S0217;CF01S0321;CF01S0356,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386979975,10.1101/2023.09.22.558974,Global assessment of effective population sizes: consistent taxonomic differences in meeting the 50/500 rule,2023-09-23,2023,preprint,Shannon H. Clarke,bioRxiv (Cold Spring Harbor Laboratory),no,forward_citation,CF01S0094,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386982012,10.1111/btp.13266,Genetic inference of orchid colonization of a Costa Rican lava flow,2023-09-23,2023,article,Dorset W. Trapnell,Biotropica,no,forward_citation,CF01S0050;CF01S0083,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386986323,10.1007/s00210-023-02725-w,The journey of boswellic acids from synthesis to pharmacological activities,2023-09-23,2023,article,Ehab A. Ragab,Naunyn-Schmiedeberg s Archives of Pharmacology,no,forward_citation,CF01S0024,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4386995217,10.1093/cz/zoad043,Balancing selection shapes population differentiation of major histocompatibility complex genes in wild golden snub-nosed monkeys,2023-09-24,2023,article,Shixuan Dong,Current Zoology,no,forward_citation,CF01S0292,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387056844,10.21303/2504-5695.2023.003032,Two native andrenid bee pollinators face severe population declines in the semi-arid environments of Northwest India,2023-09-18,2023,article,Ram Chander Sihag,EUREKA Life Sciences,no,forward_citation,CF01S0275,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387060700,10.1086/727827,The Causes and Consequences of Within-Population Variation in Floral Longevity in Mimulus guttatus,2023-09-26,2023,article,Hannah A. Brazeau,International Journal of Plant Sciences,no,forward_citation,CF01S0220,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387073093,10.1016/j.agee.2023.108752,Woodland loss differently affects seed dispersal by resident and migratory avian frugivores in olive grove-dominated landscapes,2023-09-26,2023,article,Rubén Tarifa,Agriculture Ecosystems & Environment,no,forward_citation,CF01S0288,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387073415,10.1016/j.sajb.2023.09.007,Pollination failure in Tritoniopsis parviflora (Iridaceae): New insights into the ecology and anatomy of this oil- and nectar-producing species,2023-09-26,2023,article,Suiane Santos Oleques,South African Journal of Botany,no,forward_citation,CF01S0275,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387076945,10.1016/j.agee.2023.108754,Spatio-temporal complementarity of floral resources sustains wild bee pollinators in agricultural landscapes,2023-09-25,2023,article,Lolita Ammann,Agriculture Ecosystems & Environment,no,backward_reference;forward_citation,CF01S0012;CF01S0113,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387106130,10.55730/1300-008x.2773,"Determination of the genetic diversity, population structure, and some ecological preferences of the endemic Muscari adilii",2023-09-26,2023,article,Ali Murat Keser,TURKISH JOURNAL OF BOTANY,no,forward_citation,CF01S0202,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387129763,10.1371/journal.pone.0286820,Move it or lose it: Predicted effects of culverts and population density on Mojave desert tortoise (Gopherus agassizii) connectivity,2023-09-28,2023,article,Kirsten E. Dutcher,PLoS ONE,no,forward_citation,CF01S0316,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387146705,10.17520/biods.2022692,"Potential spatial distribution pattern and landscape connectivity of Pelophylax plancyi in Shanghai, China",2023-01-01,2023,article,Dong Tingwei,Biodiversity Science,no,forward_citation,CF01S0316,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387161052,10.21203/rs.3.rs-3377809/v1,Stronger genetic differentiation among within-population genetic groups than among populations in Scots pine: new insights into within-population population genetic structuring in a long-lived woody plant,2023-09-29,2023,preprint,Darius Danusevičius,Research Square,no,forward_citation,CF01S0089,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387180387,10.1111/geb.13753,Global change and plant–pollinator communities in Mediterranean biomes,2023-09-28,2023,article,Aphrodite Kantsa,Global Ecology and Biogeography,no,forward_citation,CF01S0168;CF01S0169;CF01S0195,3,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387215358,10.32942/x2hg7r,"Evolution of competitive ability and the response to nutrient availability: a resurrection study with the calcareous grassland herb, Leontodon hispidus",2023-09-30,2023,preprint,Pascal Karitter,,no,forward_citation,CF01S0006,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387260320,10.1007/s11295-023-01621-x,Phenotyping and genotyping of Pistacia atlantica Desf. subsp. kurdica along an environmental gradient in the semi-arid forests of western and southern Iran,2023-10-02,2023,article,Mohammad-Shafie Rahmani,Tree Genetics & Genomes,no,forward_citation,CF01S0089,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387309633,10.1016/j.gecco.2023.e02663,"Floral longevity is related to flower nutrient stoichiometry in endangered orchids, Paphiopedilum species",2023-10-03,2023,article,Feng‐Ping Zhang,Global Ecology and Conservation,no,forward_citation,CF01S0180,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387337995,10.1016/b978-0-12-822562-2.00243-7,Landscape Corridors,2023-10-04,2023,reference-entry,Ellen I. Damschen,Elsevier eBooks,no,forward_citation,CF01S0316,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387339435,10.1098/rsos.230532,"Propensity for selfing varies within a population of hermaphroditic snails: coexistence of selfers, outcrossers and mixed-mating individuals",2023-10-01,2023,article,Anja Felmy,Royal Society Open Science,no,forward_citation,CF01S0176,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387373547,10.1016/j.cois.2023.101129,Facing the flames: insect responses to megafires and changing fire regimes,2023-10-05,2023,review,Haley E. Dole,Current Opinion in Insect Science,no,forward_citation,CF01S0175,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387405415,10.1101/2023.10.05.561000,The role of promiscuous molecular recognition in the evolution of RNase-based self-incompatibility,2023-10-05,2023,preprint,Keren Erez,bioRxiv (Cold Spring Harbor Laboratory),no,forward_citation,CF01S0350,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387405735,10.1007/s10722-023-01752-z,Short-term increase in clonal propagules following disturbance in a natural population of Eremanthus erythropappus,2023-10-06,2023,article,Lucas Fernandes Rocha,Genetic Resources and Crop Evolution,no,forward_citation,CF01S0293,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387421881,10.3390/f14102006,Genetic Variability of Tabebuia rosea (Bignoniaceae) from Plantations and Remnant Populations in the Mayan Forest,2023-10-06,2023,article,Hugo Ruiz-González,Forests,no,forward_citation,CF01S0142;CF01S0176,2,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387499044,10.3389/fpls.2023.1243764,Pollinator probing preference and switching mode-mediated self-interference within a monoecious plant significantly reduced reproductive fitness,2023-10-10,2023,article,Bi‐Xian Wu,Frontiers in Plant Science,no,forward_citation,CF01S0177,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387515737,10.1111/nph.19245,Complex consequences of disturbance on canopy plant communities of world forests: a review and synthesis,2023-10-10,2023,article,Nalini M. Nadkarni,New Phytologist,no,forward_citation,CF01S0312,1,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
W4387519860,10.1111/aec.13444,Impact of reserve area on reproduction of a moth‐pollinated Stackhousia Sm. (Celastraceae) species in a fragmented landscape,2023-10-09,2023,article,Alex G. Blackall,Austral Ecology,no,forward_citation,CF01S0011;CF01S0112;CF01S0146;CF01S0155;CF01S0156;CF01S0168;CF01S0169;CF01S0210;CF01S0241;CF01S0248;CF01S0260;CF01S0275;CF01S0347,13,no,eligible_through_cutoff,pending_title_abstract_methods_screen,no
